Price,City,Location,RoomsNr,Surface
96936,Bucuresti,Iancului,7,62
59000,Bucuresti,Drumul Taberei,1,34
67000,Bucuresti,Drumul Taberei,2,54
110000,Bucuresti,Drumul Taberei,3,64
72385,Bucuresti,Aparatorii Patriei,2,56
89500,Bucuresti,Titan,2,47
210000,Bucuresti,Cismigiu,3,91
69998,Bucuresti,Brancoveanu,3,71
43500,Bucuresti,Berceni,1,31
75000,Bucuresti,Romana,1,39
73000,Bucuresti,1 Decembrie 1918,2,49
37500,Bucuresti,Cotroceni,1,30
96900,Bucuresti,Victoriei,3,62
81900,Bucuresti,Salaj,3,68
90000,Bucuresti,Baicului,2,48
61000,Bucuresti,Berceni,2,41
300000,Bucuresti,Floreasca,4,100
72000,Bucuresti,Universitate,2,56
55000,Bucuresti,Titan,1,41
82500,Bucuresti,Vitan,1,40
67000,Bucuresti,Tei,3,50
61500,Bucuresti,Berceni,2,"34,2"
54000,Bucuresti,Brancoveanu,2,50
168000,Bucuresti,Stefan cel Mare,4,94
42000,Bucuresti,Lucretiu Patrascanu,1,31
47000,Bucuresti,Berceni,1,35
327000,Bucuresti,Barbu Vacarescu,4,120
67000,Bucuresti,Militari,2,56
105400,Bucuresti,Timisoara,7,54
97900,Bucuresti,Timisoara,7,50
279531,Bucuresti,Pipera,6,96
67895,Bucuresti,Brancoveanu,0,59
88000,Bucuresti,Drumul Taberei,0,65
85900,Bucuresti,Timisoara,1,47
118000,Bucuresti,Drumul Taberei,2,54
112300,Bucuresti,Timisoara,7,51
98200,Bucuresti,Timisoara,7,50
127000,Bucuresti,Militari,4,91
95700,Bucuresti,Timisoara,7,47
111300,Bucuresti,Timisoara,7,56
51000,Bucuresti,Berceni,2,38
109000,Bucuresti,Lizeanu,3,73
113000,Bucuresti,Tineretului,2,50
145000,Bucuresti,Decebal,2,73
119000,Bucuresti,Aparatorii Patriei,3,70
70000,Bucuresti,Berceni,2,47
53000,Bucuresti,Drumul Taberei,1,28
178381,Bucuresti,Pipera,6,56
102000,Bucuresti,Cantemir,3,68
154581,Bucuresti,Pipera,6,55
160531,Bucuresti,Pipera,6,56
265000,Bucuresti,Pipera,3,86
214081,Bucuresti,Pipera,6,75
98000,Bucuresti,Colentina,3,68
102000,Bucuresti,Oltenitei,3,67
172431,Bucuresti,Pipera,1,53
78000,Bucuresti,Berceni,2,50
155000,Bucuresti,Drumul Taberei,3,123
111500,Bucuresti,Metalurgiei,3,83
45000,Bucuresti,Salaj,1,36
59500,Bucuresti,Sebastian,1,40
90700,Bucuresti,Metalurgiei,2,56
210000,Bucuresti,Baneasa,3,90
34000,Bucuresti,Magurele,1,30
67000,Bucuresti,Drumul Taberei,1,35
115000,Bucuresti,Pantelimon,2,60
150000,Bucuresti,Universitate,4,101
148000,Bucuresti,Sala Palatului,4,92
25000,Bucuresti,Rahova,1,20
98900,Bucuresti,Grozavesti,2,55
90000,Bucuresti,Drumul Taberei,0,60
124500,Bucuresti,Titan,3,62
87650,Bucuresti,Metalurgiei,2,54
109000,Bucuresti,Iancului,3,70
99000,Bucuresti,Mosilor,4,115
104000,Bucuresti,Colentina,4,82
69000,Bucuresti,Obor,0,52
79500,Bucuresti,Politehnica,2,45
74863,Bucuresti,Metalurgiei,2,57
61800,Bucuresti,Pipera,1,36
46500,Bucuresti,Militari,1,35
87000,Bucuresti,Titan,2,47
60000,Bucuresti,Giurgiului,0,0
50000,Bucuresti,Ferentari,4,65
99900,Bucuresti,Mihai Bravu,0,57
105000,Bucuresti,Berceni,3,69
119900,Bucuresti,Metalurgiei,3,85
105000,Bucuresti,Brancoveanu,3,69
161447,Bucuresti,Theodor Pallady,4,167
112385,Bucuresti,Theodor Pallady,3,88
44200,Bucuresti,Berceni,1,39
87900,Bucuresti,Pantelimon,2,48
46540,Bucuresti,Berceni,1,41
100000,Bucuresti,Rahova,4,80
82569,Bucuresti,Theodor Pallady,2,68
116239,Bucuresti,Theodor Pallady,3,92
175000,Bucuresti,Liviu Rebreanu,3,116
175000,Bucuresti,1 Decembrie 1918,3,116
82569,Bucuresti,Theodor Pallady,2,68
120000,Bucuresti,Theodor Pallady,3,107
120000,Bucuresti,Theodor Pallady,3,107
360000,Bucuresti,Herastrau,3,130
175000,Bucuresti,Titan,3,116
116239,Bucuresti,Theodor Pallady,3,92
82569,Bucuresti,Theodor Pallady,2,68
68000,Bucuresti,Cismigiu,2,46
64500,Bucuresti,Pantelimon,1,32
40000,Bucuresti,Pantelimon,1,22
78349,Bucuresti,Theodor Pallady,2,68
96000,Bucuresti,Berceni,2,63
55900,Bucuresti,Metalurgiei,2,39
112385,Bucuresti,Theodor Pallady,3,88
81193,Bucuresti,Theodor Pallady,2,69
87000,Bucuresti,Chisinau,4,82
95000,Bucuresti,Dristor,2,58
255300,Bucuresti,Parcul Carol,3,255
126000,Bucuresti,13 Septembrie,2,51
138945,Bucuresti,Cotroceni,2,49
113913,Bucuresti,Theodor Pallady,2,98
255300,Bucuresti,Viilor,4,255
285000,Bucuresti,Natiunile Unite,3,78
57000,Bucuresti,Dristor,1,36
249000,Bucuresti,Progresul,3,80
273900,Bucuresti,Dorobanti,3,74
128000,Bucuresti,P-ta Sfantul Gheorghe,2,45
340000,Bucuresti,Eroii Revolutiei,4,145
125000,Bucuresti,Tineretului,2,60
93000,Bucuresti,Timisoara,2,49
129000,Bucuresti,Metalurgiei,3,70
165000,Bucuresti,Dristor,4,82
225000,Bucuresti,Pipera,4,143
144990,Bucuresti,P-ta Muncii,2,73
43000,Bucuresti,Gorjului,2,31
51000,Bucuresti,Giurgiului,2,36
90454,Bucuresti,1 Decembrie 1918,3,65
125000,Bucuresti,Uverturii,2,67
56000,Bucuresti,Doamna Ghica,1,33
235000,Bucuresti,Pipera,3,67
98500,Bucuresti,Unirii,3,64
95000,Bucuresti,Vatra Luminoasa,2,43
89000,Bucuresti,1 Mai,3,60
157000,Bucuresti,Berceni,4,79
322000,Bucuresti,Vacaresti,3,137
47900,Bucuresti,Gara de Nord,1,30
120000,Bucuresti,Berceni,4,88
320000,Bucuresti,Iancu Nicolae,3,106
265000,Bucuresti,Domenii,3,62
205674,Bucuresti,Baneasa,3,97
148000,Bucuresti,Unirii,2,50
232000,Bucuresti,Herastrau,2,46
82114,Bucuresti,Titan,2,59
174900,Bucuresti,Sisesti,3,98
305000,Bucuresti,P-ta Unirii,2,61
360000,Bucuresti,Cotroceni,4,135
64990,Bucuresti,Vitan,2,49
175000,Bucuresti,Universitate,2,48
165000,Bucuresti,Pipera,3,74
120000,Bucuresti,Salaj,3,73
45000,Bucuresti,Berceni,1,30
135866,Bucuresti,Obor,2,78
209000,Bucuresti,Decebal,3,97
82500,Bucuresti,Vitan Mall,1,40
59900,Bucuresti,Fizicienilor,2,46
159000,Bucuresti,Calea Victoriei,2,44
175000,Cluj-Napoca,Semicentral,2,48
154000,Cluj-Napoca,Borhanci,2,59
127000,Cluj-Napoca,Marasti,2,50
174950,Cluj-Napoca,Iris,2,58
135000,Cluj-Napoca,Iris,1,39
167000,Cluj-Napoca,Iris,2,55
110000,Cluj-Napoca,Marasti,2,46
268000,Cluj-Napoca,Marasti,3,85
233000,Cluj-Napoca,Marasti,2,70
123200,Cluj-Napoca,Dambul Rotund,2,56
156000,Cluj-Napoca,Zorilor,1,40
135000,Cluj-Napoca,Zorilor,2,63
151000,Cluj-Napoca,Marasti,2,56
245000,Cluj-Napoca,Gheorgheni,3,67
138000,Cluj-Napoca,Marasti,2,50
260000,Cluj-Napoca,Campului,3,74
145000,Cluj-Napoca,Gheorgheni,2,51
135000,Cluj-Napoca,Manastur,2,48
114000,Cluj-Napoca,Marasti,2,55
189000,Cluj-Napoca,Grigorescu,3,51
165000,Cluj-Napoca,Andrei Muresanu,2,51
179900,Cluj-Napoca,Grigorescu,2,60
174000,Cluj-Napoca,Manastur,3,67
185000,Cluj-Napoca,Manastur,3,67
190000,Cluj-Napoca,Sopor,2,63
64900,Cluj-Napoca,Marasti,1,23
162999,Cluj-Napoca,Plopilor,3,63
550000,Cluj-Napoca,Plopilor,4,136
117900,Cluj-Napoca,Dambul Rotund,3,61
144000,Cluj-Napoca,Plopilor,3,52
140000,Cluj-Napoca,Manastur,2,50
154900,Cluj-Napoca,Manastur,2,52
125000,Cluj-Napoca,Manastur,2,42
199500,Cluj-Napoca,Marasti,3,67
70000,Cluj-Napoca,Someseni,2,41
195000,Cluj-Napoca,Gheorgheni,2,47
115000,Cluj-Napoca,Manastur,2,44
289000,Cluj-Napoca,Zorilor,3,80
92000,Cluj-Napoca,Gheorgheni,2,38
199000,Cluj-Napoca,Manastur,2,48
169000,Cluj-Napoca,Borhanci,2,53
180000,Cluj-Napoca,Manastur,3,64
92000,Cluj-Napoca,Manastur,2,38
469000,Cluj-Napoca,Plopilor,4,136
146500,Cluj-Napoca,Borhanci,2,39
207000,Cluj-Napoca,Plopilor,2,47
89900,Cluj-Napoca,Marasti,1,28
54900,Cluj-Napoca,Zorilor,1,15
225000,Cluj-Napoca,Grigorescu,4,81
185000,Cluj-Napoca,Buna Ziua,2,55
124900,Cluj-Napoca,Marasti,1,40
94900,Cluj-Napoca,Gheorgheni,1,28
67000,Cluj-Napoca,Andrei Muresanu,1,22
175000,Cluj-Napoca,Calea Turzii,2,71
135000,Cluj-Napoca,Manastur,2,52
199000,Cluj-Napoca,Buna Ziua,2,60
154000,Cluj-Napoca,Manastur,2,51
279900,Cluj-Napoca,Europa,3,85
103000,Cluj-Napoca,Manastur,1,49
200000,Cluj-Napoca,Zorilor,4,58
199000,Cluj-Napoca,Buna Ziua,3,66
197000,Cluj-Napoca,Zorilor,2,57
129000,Cluj-Napoca,Manastur,2,51
116000,Cluj-Napoca,Someseni,3,62
165000,Cluj-Napoca,Marasti,3,67
120000,Cluj-Napoca,Dambul Rotund,3,50
143000,Cluj-Napoca,Gheorgheni,2,45
119900,Cluj-Napoca,Manastur,3,58
159990,Cluj-Napoca,Marasti,3,67
114990,Cluj-Napoca,Marasti,1,36
180000,Cluj-Napoca,Gheorgheni,3,61
54000,Cluj-Napoca,Marasti,1,22
229900,Cluj-Napoca,Manastur,3,90
294900,Cluj-Napoca,Buna Ziua,3,65
70000,Cluj-Napoca,Iris,1,28
165000,Cluj-Napoca,Iris,3,51
170000,Cluj-Napoca,Marasti,2,50
149000,Cluj-Napoca,Buna Ziua,3,60
72500,Cluj-Napoca,Buna Ziua,1,22
289600,Cluj-Napoca,Gheorgheni,3,75
160000,Cluj-Napoca,Intre Lacuri,2,54
215000,Cluj-Napoca,Marasti,4,80
210000,Cluj-Napoca,Marasti,3,85
150000,Cluj-Napoca,Sopor,2,56
145000,Cluj-Napoca,Gheorgheni,2,50
176000,Cluj-Napoca,Manastur,3,110
359000,Cluj-Napoca,Zorilor,4,96
180000,Cluj-Napoca,Manastur,4,76
139900,Cluj-Napoca,Dambul Rotund,2,55
83000,Cluj-Napoca,Iris,1,39
165000,Cluj-Napoca,Manastur,3,67
159877,Cluj-Napoca,Marasti,3,65
170000,Cluj-Napoca,Manastur,3,84
239000,Cluj-Napoca,Grigorescu,3,85
350000,Cluj-Napoca,Marasti,3,66
115000,Cluj-Napoca,Marasti,2,45
44000,Cluj-Napoca,Dambul Rotund,1,21
220000,Cluj-Napoca,Borhanci,2,54
275000,Cluj-Napoca,Marasti,3,73
135000,Cluj-Napoca,Iris,2,52
155000,Cluj-Napoca,Manastur,3,53
150000,Cluj-Napoca,Intre Lacuri,2,58
295000,Cluj-Napoca,Zorilor,3,82
90000,Cluj-Napoca,Manastur,1,40
157000,Cluj-Napoca,Marasti,3,75
115000,Cluj-Napoca,Marasti,1,36
289000,Cluj-Napoca,Grigorescu,3,91
130000,Cluj-Napoca,P-ta Mihai Viteazul,2,49
200000,Cluj-Napoca,Buna Ziua,2,73
239999,Cluj-Napoca,Manastur,4,93
199000,Cluj-Napoca,Marasti,4,78
178000,Cluj-Napoca,Grigorescu,3,58
154000,Cluj-Napoca,Manastur,3,70
169500,Cluj-Napoca,Grigorescu,3,57
155000,Cluj-Napoca,Marasti,2,63
232000,Cluj-Napoca,Marasti,3,75
240000,Cluj-Napoca,Gheorgheni,3,76
295000,Cluj-Napoca,Buna Ziua,3,65
310000,Cluj-Napoca,Sopor,3,87
279000,Cluj-Napoca,Buna Ziua,3,94
190000,Cluj-Napoca,Buna Ziua,2,55
260000,Cluj-Napoca,Aurel Vlaicu,3,85
279000,Cluj-Napoca,Buna Ziua,3,85
165000,Cluj-Napoca,Europa,2,53
93000,Cluj-Napoca,Manastur,1,40
118000,Cluj-Napoca,Grigorescu,2,46
229900,Cluj-Napoca,Andrei Muresanu,2,54
93000,Cluj-Napoca,Gheorgheni,1,33
100137,Cluj-Napoca,Marasti,2,37
147140,Cluj-Napoca,Marasti,2,52
125700,Cluj-Napoca,Semicentral,1,40
130000,Cluj-Napoca,Manastur,3,72
219900,Cluj-Napoca,Marasti,4,89
175000,Cluj-Napoca,Gheorgheni,3,65
245000,Cluj-Napoca,Marasti,3,74
199000,Cluj-Napoca,Gheorgheni,3,81
169900,Cluj-Napoca,Gheorgheni,2,56
69500,Cluj-Napoca,Marasti,1,23
95900,Cluj-Napoca,Manastur,2,35
164000,Cluj-Napoca,Andrei Muresanu,2,51
190000,Cluj-Napoca,Buna Ziua,2,67
97990,Cluj-Napoca,Marasti,2,37
164900,Cluj-Napoca,Gheorgheni,3,60
125000,Cluj-Napoca,Bulgaria,2,53
112000,Cluj-Napoca,Marasti,2,45
155000,Cluj-Napoca,Iris,2,55
119500,Cluj-Napoca,Marasti,2,52
138000,Cluj-Napoca,Dambul Rotund,2,60
116700,Cluj-Napoca,Sopor,1,38
135000,Cluj-Napoca,Manastur,3,50
179700,Cluj-Napoca,Sopor,2,56
176000,Cluj-Napoca,Manastur,4,84
141000,Cluj-Napoca,Intre Lacuri,2,44
235000,Cluj-Napoca,Zorilor,3,100
128000,Cluj-Napoca,Iris,2,40
135000,Cluj-Napoca,Marasti,1,57
205000,Cluj-Napoca,Manastur,4,56
135000,Cluj-Napoca,Semicentral,1,57
169000,Cluj-Napoca,Zorilor,3,66
200000,Cluj-Napoca,Buna Ziua,2,50
199900,Cluj-Napoca,Borhanci,2,53
176000,Cluj-Napoca,Manastur,3,67
113000,Cluj-Napoca,Gheorgheni,2,46
135000,Cluj-Napoca,Manastur,2,50
250000,Cluj-Napoca,Buna Ziua,3,70
145000,Cluj-Napoca,Grigorescu,2,51
199110,Cluj-Napoca,Intre Lacuri,3,88
205000,Cluj-Napoca,Zorilor,2,54
110000,Cluj-Napoca,Intre Lacuri,2,31
144999,Cluj-Napoca,Zorilor,1,37
150000,Cluj-Napoca,Buna Ziua,2,43
147000,Cluj-Napoca,Grigorescu,2,50
158000,Cluj-Napoca,Gheorgheni,2,57
185000,Cluj-Napoca,Manastur,3,72
215000,Cluj-Napoca,Plopilor,2,60
175000,Cluj-Napoca,Marasti,3,67
270000,Cluj-Napoca,Andrei Muresanu,2,77
119800,Cluj-Napoca,Gheorgheni,2,44
86000,Cluj-Napoca,Plopilor,1,27
270000,Cluj-Napoca,Europa,3,66
357000,Cluj-Napoca,Zorilor,4,106
139000,Cluj-Napoca,Plopilor,1,37
175000,Cluj-Napoca,Plopilor,3,65
130000,Cluj-Napoca,Grigorescu,2,52
144000,Cluj-Napoca,Grigorescu,2,51
170000,Cluj-Napoca,Andrei Muresanu,2,45
135000,Cluj-Napoca,Gheorgheni,2,44
95000,Cluj-Napoca,Manastur,2,35
94000,Cluj-Napoca,Manastur,2,35
187000,Cluj-Napoca,Manastur,4,78
111000,Cluj-Napoca,Dambul Rotund,2,44
139900,Cluj-Napoca,Buna Ziua,1,42
165000,Cluj-Napoca,Marasti,1,53
145000,Cluj-Napoca,Manastur,3,76
179900,Cluj-Napoca,Manastur,3,76
177000,Cluj-Napoca,Zorilor,3,66
159000,Cluj-Napoca,Dambul Rotund,3,63
99970,Cluj-Napoca,Sopor,2,39
175000,Cluj-Napoca,Manastur,4,84
122900,Cluj-Napoca,Grigorescu,2,50
195000,Cluj-Napoca,Marasti,3,60
1000000,Cluj-Napoca,Buna Ziua,7,177
160000,Cluj-Napoca,Europa,2,52
77900,Cluj-Napoca,Grigorescu,1,35
210000,Cluj-Napoca,Zorilor,2,55
187000,Cluj-Napoca,Manastur,3,65
235000,Cluj-Napoca,Borhanci,3,70
150000,Cluj-Napoca,Zorilor,2,54
165000,Cluj-Napoca,Iris,3,58
135000,Cluj-Napoca,Manastur,2,60
172000,Cluj-Napoca,Manastur,3,67
170000,Cluj-Napoca,Iris,2,69
86000,Cluj-Napoca,Gheorgheni,2,32
589000,Cluj-Napoca,P-ta Mihai Viteazul,2,95
75500,Cluj-Napoca,Marasti,1,31
135000,Cluj-Napoca,Iris,2,54
195000,Cluj-Napoca,Zorilor,2,55
199000,Cluj-Napoca,Buna Ziua,3,74
245000,Cluj-Napoca,Intre Lacuri,3,73
170000,Cluj-Napoca,Buna Ziua,1,52
65000,Cluj-Napoca,Marasti,1,21
167000,Cluj-Napoca,Borhanci,2,57
117900,Cluj-Napoca,Borhanci,1,33
230000,Cluj-Napoca,Grigorescu,3,68
115000,Cluj-Napoca,Borhanci,1,33
125000,Cluj-Napoca,Marasti,2,50
172900,Cluj-Napoca,Zorilor,3,70
77900,Cluj-Napoca,Gheorgheni,1,22
159999,Cluj-Napoca,Manastur,3,70
222300,Cluj-Napoca,Marasti,4,78
155000,Cluj-Napoca,Europa,2,52
143900,Cluj-Napoca,Buna Ziua,3,99
300000,Cluj-Napoca,Marasti,3,75
230000,Cluj-Napoca,Zorilor,4,80
234900,Cluj-Napoca,Marasti,2,53
125000,Cluj-Napoca,Manastur,2,50
495000,Cluj-Napoca,Plopilor,3,114
148500,Cluj-Napoca,Marasti,3,60
170000,Cluj-Napoca,Iris,2,56
205000,Cluj-Napoca,Gheorgheni,3,64
200000,Cluj-Napoca,Marasti,3,63
125000,Cluj-Napoca,P-ta Mihai Viteazul,2,50
119000,Cluj-Napoca,Zorilor,1,35
37000,Cluj-Napoca,Gheorgheni,1,11
275000,Cluj-Napoca,Gheorgheni,4,80
175000,Cluj-Napoca,Marasti,2,50
95000,Cluj-Napoca,Buna Ziua,1,38
175000,Cluj-Napoca,Borhanci,2,58
118000,Cluj-Napoca,Intre Lacuri,1,41
78500,Cluj-Napoca,Marasti,1,31
165000,Cluj-Napoca,Grigorescu,2,51
175000,Cluj-Napoca,Semicentral,2,60
109900,Cluj-Napoca,Manastur,2,52
145000,Cluj-Napoca,Iris,2,36
198820,Cluj-Napoca,Someseni,3,98
87000,Cluj-Napoca,Zorilor,1,24
193000,Cluj-Napoca,P-ta Mihai Viteazul,3,59
255000,Cluj-Napoca,Iris,4,121
124300,Cluj-Napoca,Dambul Rotund,2,56
120000,Cluj-Napoca,Zorilor,2,47
206900,Cluj-Napoca,Manastur,4,79
155000,Cluj-Napoca,Europa,2,60
132000,Cluj-Napoca,Gheorgheni,2,49
174000,Cluj-Napoca,Dambul Rotund,3,77
174990,Cluj-Napoca,Plopilor,3,56
83000,Cluj-Napoca,Manastur,1,30
195000,Cluj-Napoca,Manastur,4,60
209000,Cluj-Napoca,Manastur,4,107
159000,Cluj-Napoca,Manastur,3,67
265000,Cluj-Napoca,Aurel Vlaicu,3,85
171500,Cluj-Napoca,Buna Ziua,2,48
152900,Cluj-Napoca,Marasti,3,64
255000,Cluj-Napoca,Semicentral,2,60
175000,Cluj-Napoca,Manastur,4,63
215000,Cluj-Napoca,Zorilor,3,72
160000,Cluj-Napoca,Zorilor,3,65
129000,Cluj-Napoca,Grigorescu,2,49
197000,Cluj-Napoca,Marasti,3,62
142000,Cluj-Napoca,Gheorgheni,2,45
430000,Cluj-Napoca,Andrei Muresanu,3,100
133900,Cluj-Napoca,Buna Ziua,2,50
59000,Cluj-Napoca,Bulgaria,1,21
297000,Cluj-Napoca,Gheorgheni,3,83
319000,Cluj-Napoca,Grigorescu,3,75
209900,Cluj-Napoca,Borhanci,3,61
209000,Cluj-Napoca,Manastur,3,74
192000,Cluj-Napoca,Marasti,2,61
95000,Cluj-Napoca,Gruia,1,29
45900,Cluj-Napoca,Manastur,1,11
109000,Cluj-Napoca,Semicentral,1,30
132000,Cluj-Napoca,Iris,1,39
259000,Cluj-Napoca,Buna Ziua,3,95
140000,Cluj-Napoca,Iris,2,46
130000,Cluj-Napoca,Manastur,2,60
127000,Cluj-Napoca,Marasti,3,53
57000,Cluj-Napoca,Iris,1,20
179000,Cluj-Napoca,Manastur,4,76
275000,Cluj-Napoca,Sopor,3,100
189000,Cluj-Napoca,Europa,3,80
185000,Cluj-Napoca,Someseni,3,70
163000,Cluj-Napoca,Grigorescu,2,56
279000,Cluj-Napoca,Manastur,3,94
109000,Cluj-Napoca,Someseni,2,47
162999,Cluj-Napoca,Manastur,3,63
225000,Cluj-Napoca,Marasti,3,75
145000,Cluj-Napoca,Gheorgheni,2,51
177000,Cluj-Napoca,Grigorescu,3,64
169000,Cluj-Napoca,Marasti,2,58
150000,Cluj-Napoca,Manastur,2,54
395000,Cluj-Napoca,Marasti,3,80
91000,Cluj-Napoca,Gheorgheni,1,32
164000,Cluj-Napoca,Bulgaria,3,54
169960,Cluj-Napoca,Intre Lacuri,3,73
227000,Cluj-Napoca,Zorilor,4,78
147000,Cluj-Napoca,Zorilor,2,57
127950,Cluj-Napoca,Zorilor,1,37
45900,Cluj-Napoca,Dambul Rotund,1,21
165500,Cluj-Napoca,Iris,3,73
127500,Cluj-Napoca,Iris,2,56
164000,Cluj-Napoca,Andrei Muresanu,2,51
155000,Cluj-Napoca,Marasti,2,51
120000,Cluj-Napoca,Manastur,3,68
199000,Cluj-Napoca,Gheorgheni,2,62
88000,Cluj-Napoca,Manastur,1,28
202000,Cluj-Napoca,Borhanci,3,54
145000,Cluj-Napoca,Europa,2,57
130000,Cluj-Napoca,Gheorgheni,2,45
152000,Cluj-Napoca,Semicentral,2,41
165000,Cluj-Napoca,Europa,2,56
127000,Cluj-Napoca,Marasti,2,50
230000,Cluj-Napoca,Zorilor,4,78
165000,Cluj-Napoca,Marasti,1,53
210000,Cluj-Napoca,Manastur,4,78
165000,Cluj-Napoca,Manastur,3,66
220000,Cluj-Napoca,Zorilor,3,81
196455,Cluj-Napoca,Borhanci,3,79
350000,Cluj-Napoca,Europa,4,95
119000,Cluj-Napoca,Intre Lacuri,1,42
145500,Cluj-Napoca,Manastur,2,51
195000,Cluj-Napoca,Marasti,3,62
125000,Cluj-Napoca,Manastur,2,46
235000,Cluj-Napoca,Intre Lacuri,2,53
180000,Cluj-Napoca,Gheorgheni,3,61
165000,Cluj-Napoca,Zorilor,3,65
690000,Cluj-Napoca,Andrei Muresanu,4,110
140000,Cluj-Napoca,Intre Lacuri,2,42
157500,Cluj-Napoca,Buna Ziua,2,54
310000,Cluj-Napoca,Andrei Muresanu,3,74
205000,Cluj-Napoca,Semicentral,2,55
230000,Cluj-Napoca,Grigorescu,3,68
380000,Cluj-Napoca,Europa,3,140
160000,Cluj-Napoca,Grigorescu,2,53
104000,Cluj-Napoca,Manastur,1,42
229000,Cluj-Napoca,Grigorescu,3,58
100000,Cluj-Napoca,Gruia,1,40
189000,Cluj-Napoca,Grigorescu,2,69
320000,Cluj-Napoca,Buna Ziua,3,74
239000,Cluj-Napoca,Buna Ziua,3,68
185000,Cluj-Napoca,Marasti,3,65
165000,Cluj-Napoca,Marasti,2,55
174000,Cluj-Napoca,Marasti,2,62
195000,Cluj-Napoca,Gheorgheni,2,55
298000,Cluj-Napoca,Semicentral,3,80
168000,Cluj-Napoca,Buna Ziua,2,45
151000,Cluj-Napoca,Marasti,2,56
169000,Cluj-Napoca,Someseni,2,62
99900,Cluj-Napoca,Zorilor,1,31
133000,Cluj-Napoca,Gruia,1,44
125000,Cluj-Napoca,Manastur,1,40
153000,Cluj-Napoca,P-ta Mihai Viteazul,1,41
89900,Cluj-Napoca,P-ta Mihai Viteazul,1,35
66000,Cluj-Napoca,Manastur,1,36
160000,Cluj-Napoca,Grigorescu,2,56
79900,Cluj-Napoca,Manastur,1,30
97000,Cluj-Napoca,Zorilor,2,46
160000,Cluj-Napoca,Zorilor,2,61
164000,Cluj-Napoca,Gheorgheni,2,56
164000,Cluj-Napoca,Andrei Muresanu,2,52
200000,Cluj-Napoca,Someseni,4,99
164000,Cluj-Napoca,Andrei Muresanu,2,51
239000,Cluj-Napoca,Gruia,2,79
97000,Cluj-Napoca,Manastur,2,50
250000,Cluj-Napoca,Intre Lacuri,4,97
145920,Cluj-Napoca,Dambul Rotund,2,60
115000,Cluj-Napoca,Marasti,1,48
170000,Cluj-Napoca,Marasti,2,57
128000,Cluj-Napoca,Manastur,2,56
116000,Cluj-Napoca,Manastur,2,42
159000,Cluj-Napoca,Someseni,2,58
145000,Cluj-Napoca,Gheorgheni,2,51
150000,Cluj-Napoca,Manastur,2,51
120000,Cluj-Napoca,Iris,2,46
120000,Cluj-Napoca,Iris,2,48
120000,Cluj-Napoca,Dambul Rotund,2,44
150000,Cluj-Napoca,Gheorgheni,2,46
140000,Cluj-Napoca,Manastur,2,44
140000,Cluj-Napoca,Manastur,2,44
125000,Cluj-Napoca,Manastur,2,50
129000,Cluj-Napoca,Marasti,2,45
139900,Cluj-Napoca,Grigorescu,2,50
147000,Cluj-Napoca,Grigorescu,2,47
299000,Cluj-Napoca,Marasti,3,112
159000,Cluj-Napoca,Buna Ziua,2,53
99000,Cluj-Napoca,Gheorgheni,2,37
150000,Cluj-Napoca,Europa,2,54
175000,Cluj-Napoca,Europa,2,52
170000,Cluj-Napoca,Gheorgheni,2,49
390000,Cluj-Napoca,Marasti,3,88
100000,Cluj-Napoca,Manastur,1,42
119900,Cluj-Napoca,Manastur,2,42
275000,Cluj-Napoca,Buna Ziua,3,72
127000,Cluj-Napoca,Manastur,3,70
165000,Cluj-Napoca,Plopilor,2,62
164000,Cluj-Napoca,Gheorgheni,2,45
130000,Cluj-Napoca,Manastur,2,46
145000,Cluj-Napoca,Manastur,2,52
175000,Cluj-Napoca,Gheorgheni,2,64
120000,Cluj-Napoca,Gruia,2,55
180000,Cluj-Napoca,Buna Ziua,2,50
205000,Cluj-Napoca,Gheorgheni,2,57
135000,Cluj-Napoca,Manastur,2,47
129000,Cluj-Napoca,Dambul Rotund,2,50
142000,Cluj-Napoca,Grigorescu,2,53
159000,Cluj-Napoca,Someseni,2,58
148500,Cluj-Napoca,Buna Ziua,2,49
170000,Cluj-Napoca,Buna Ziua,2,51
126000,Cluj-Napoca,Intre Lacuri,2,49
130000,Cluj-Napoca,Calea Turzii,2,39
319000,Cluj-Napoca,Sopor,3,89
119500,Cluj-Napoca,Manastur,2,49
90000,Cluj-Napoca,Zorilor,1,30
235000,Cluj-Napoca,Intre Lacuri,2,53
95900,Cluj-Napoca,Gheorgheni,2,26
91000,Cluj-Napoca,Manastur,2,55
162500,Cluj-Napoca,Gheorgheni,2,54
138000,Cluj-Napoca,Gheorgheni,2,45
65000,Cluj-Napoca,Marasti,1,23
165000,Cluj-Napoca,Buna Ziua,2,50
154980,Cluj-Napoca,Manastur,3,61
280000,Cluj-Napoca,Buna Ziua,3,65
182000,Cluj-Napoca,Manastur,3,110
126400,Cluj-Napoca,Marasti,1,37
159900,Cluj-Napoca,Manastur,3,63
215000,Cluj-Napoca,Manastur,4,79
65000,Cluj-Napoca,Marasti,1,22
150000,Cluj-Napoca,Zorilor,2,44
125000,Cluj-Napoca,Manastur,3,55
117500,Cluj-Napoca,Manastur,2,43
200000,Cluj-Napoca,Europa,4,58
153000,Cluj-Napoca,Grigorescu,2,55
173000,Cluj-Napoca,Manastur,3,67
138000,Cluj-Napoca,Manastur,1,37
125000,Cluj-Napoca,Dambul Rotund,1,41
155000,Cluj-Napoca,Manastur,2,52
